t 218Po 214Pb 214Bi 214Po 210Pb
99.6 0 6 16 0 78
99.7 0 6 16 0 78
99.8 0 6 16 0 78
99.9 0 6 16 0 78
100.0 0 6 16 0 78
100.1 0 6 16 0 78
100.2 0 6 16 0 78
100.3 0 6 15 0 79
100.4 0 6 15 0 79
100.5 0 6 15 0 79
100.6 0 6 15 0 79
100.7 0 6 14 0 80
100.8 0 6 14 0 80
100.9 0 6 14 0 80
101.0 0 6 14 0 80
101.1 0 6 14 0 80
101.2 0 6 14 0 80
101.3 0 6 14 0 80
101.4 0 6 14 0 80
101.5 0 6 14 0 80
101.6 0 6 14 0 80
101.7 0 6 14 0 80
101.8 0 6 14 0 80
101.9 0 6 14 0 80
102.0 0 6 14 0 80
102.1 0 6 14 0 80
102.2 0 6 14 0 80
102.3 0 6 14 0 80
102.4 0 6 14 0 80
102.5 0 6 14 0 80
102.6 0 6 14 0 80
102.7 0 6 14 0 80
102.8 0 6 14 0 80
102.9 0 6 14 0 80
103.0 0 6 14 0 80
103.1 0 6 13 0 81
103.2 0 6 13 0 81
103.3 0 6 13 0 81
103.4 0 6 13 0 81
103.5 0 6 13 0 81
103.6 0 6 13 0 81
103.7 0 6 13 0 81
103.8 0 6 13 0 81
103.9 0 6 13 0 81
104.0 0 6 13 0 81
104.1 0 6 13 0 81
104.2 0 6 13 0 81
104.3 0 6 13 0 81
104.4 0 6 13 0 81
104.5 0 6 13 0 81
104.6 0 6 13 0 81
104.7 0 6 13 0 81
104.8 0 6 13 0 81
104.9 0 6 13 0 81
105.0 0 6 13 0 81
105.1 0 6 13 0 81
105.2 0 5 14 0 81
105.3 0 5 14 0 81
105.4 0 5 14 0 81
105.5 0 5 14 0 81
105.6 0 5 13 0 82
105.7 0 5 13 0 82
105.8 0 5 13 0 82
105.9 0 5 13 0 82
106.0 0 5 13 0 82
106.1 0 5 13 0 82
106.2 0 5 13 0 82
106.3 0 5 12 0 83
106.4 0 5 12 0 83
106.5 0 5 12 0 83
106.6 0 5 12 0 83
106.7 0 5 12 0 83
106.8 0 5 12 0 83
106.9 0 5 12 0 83
107.0 0 5 12 0 83
107.1 0 5 11 0 84
107.2 0 5 11 0 84
107.3 0 5 11 0 84
107.4 0 5 11 0 84
107.5 0 5 11 0 84
107.6 0 5 11 0 84
107.7 0 5 11 0 84
107.8 0 5 11 0 84
107.9 0 5 11 0 84
108.0 0 5 11 0 84
108.1 0 5 11 0 84
108.2 0 5 10 0 85
108.3 0 5 10 0 85
108.4 0 5 10 0 85
108.5 0 5 10 0 85
108.6 0 5 10 0 85
108.7 0 5 10 0 85
108.8 0 5 10 0 85
108.9 0 5 10 0 85
109.0 0 5 10 0 85
109.1 0 5 10 0 85
109.2 0 5 10 0 85
109.3 0 5 10 0 85
109.4 0 5 10 0 85
109.5 0 5 10 0 85
109.6 0 5 10 0 85
109.7 0 5 10 0 85
109.8 0 5 10 0 85
109.9 0 5 10 0 85
110.0 0 5 10 0 85
110.1 0 5 10 0 85
110.2 0 5 10 0 85
110.3 0 5 10 0 85
110.4 0 4 11 0 85
110.5 0 4 11 0 85
110.6 0 4 11 0 85
110.7 0 4 11 0 85
110.8 0 4 11 0 85
110.9 0 4 11 0 85
111.0 0 4 11 0 85
111.1 0 4 11 0 85
111.2 0 4 11 0 85
111.3 0 4 11 0 85
111.4 0 4 11 0 85
111.5 0 4 11 0 85
111.6 0 4 11 0 85
111.7 0 4 11 0 85
111.8 0 4 11 0 85
111.9 0 4 11 0 85
112.0 0 4 11 0 85
112.1 0 4 11 0 85
112.2 0 4 11 0 85
112.3 0 4 10 0 86
112.4 0 4 10 0 86
112.5 0 4 10 0 86
112.6 0 4 10 0 86
112.7 0 4 10 0 86
112.8 0 4 10 0 86
112.9 0 4 10 0 86
113.0 0 4 10 0 86
113.1 0 4 10 0 86
113.2 0 4 10 0 86
113.3 0 4 10 0 86
113.4 0 4 10 0 86
113.5 0 4 10 0 86
113.6 0 4 10 0 86
113.7 0 4 10 0 86
113.8 0 3 11 0 86
113.9 0 3 11 0 86
114.0 0 3 11 0 86
114.1 0 3 11 0 86
114.2 0 3 11 0 86
114.3 0 3 11 0 86
114.4 0 3 11 0 86
114.5 0 3 11 0 86
114.6 0 3 11 0 86
114.7 0 3 11 0 86
114.8 0 3 11 0 86
114.9 0 3 11 0 86
115.0 0 3 11 0 86
115.1 0 3 11 0 86
115.2 0 3 11 0 86
115.3 0 3 11 0 86
115.4 0 3 11 0 86
115.5 0 3 11 0 86
115.6 0 3 11 0 86
115.7 0 3 11 0 86
115.8 0 3 11 0 86
115.9 0 3 10 0 87
116.0 0 3 10 0 87
116.1 0 3 10 0 87
116.2 0 3 10 0 87
116.3 0 3 10 0 87
116.4 0 3 10 0 87
116.5 0 3 10 0 87
116.6 0 3 10 0 87
116.7 0 3 10 0 87
116.8 0 3 10 0 87
116.9 0 3 10 0 87
117.0 0 3 10 0 87
117.1 0 3 10 0 87
117.2 0 3 10 0 87
117.3 0 3 10 0 87
117.4 0 3 10 0 87
117.5 0 3 10 0 87
117.6 0 3 10 0 87
117.7 0 3 10 0 87
117.8 0 3 10 0 87
117.9 0 3 10 0 87
118.0 0 3 10 0 87
118.1 0 3 8 0 89
118.2 0 3 8 0 89
118.3 0 3 8 0 89
118.4 0 3 8 0 89
118.5 0 3 8 0 89
118.6 0 3 8 0 89
118.7 0 3 8 0 89
118.8 0 3 8 0 89
118.9 0 3 8 0 89
119.0 0 3 8 0 89
119.1 0 3 8 0 89
119.2 0 3 8 0 89
119.3 0 3 8 0 89
119.4 0 3 8 0 89
119.5 0 3 8 0 89
119.6 0 3 8 0 89
119.7 0 3 8 0 89
119.8 0 3 8 0 89
119.9 0 3 8 0 89
120.0 0 3 8 0 89
120.1 0 3 8 0 89
120.2 0 3 8 0 89
120.3 0 3 8 0 89
120.4 0 3 8 0 89
120.5 0 3 8 0 89
120.6 0 3 8 0 89
120.7 0 3 8 0 89
120.8 0 3 7 0 90
120.9 0 3 7 0 90
121.0 0 3 7 0 90
121.1 0 3 7 0 90
121.2 0 3 7 0 90
121.3 0 3 7 0 90
121.4 0 3 7 0 90
121.5 0 3 7 0 90
121.6 0 3 7 0 90
121.7 0 3 7 0 90
121.8 0 3 7 0 90
121.9 0 3 7 0 90
122.0 0 3 7 0 90
122.1 0 3 7 0 90
122.2 0 3 7 0 90
122.3 0 3 7 0 90
122.4 0 3 7 0 90
122.5 0 3 7 0 90
122.6 0 3 7 0 90
122.7 0 3 7 0 90
122.8 0 3 7 0 90
122.9 0 3 7 0 90
123.0 0 3 7 0 90
123.1 0 3 7 0 90
123.2 0 3 7 0 90
123.3 0 3 7 0 90
123.4 0 3 7 0 90
123.5 0 3 7 0 90
123.6 0 3 7 0 90
123.7 0 3 7 0 90
123.8 0 3 7 0 90
123.9 0 3 7 0 90
124.0 0 3 7 0 90
124.1 0 3 7 0 90
124.2 0 3 7 0 90
124.3 0 3 7 0 90
124.4 0 3 7 0 90
124.5 0 3 6 0 91
124.6 0 3 6 0 91
124.7 0 3 6 0 91
124.8 0 3 6 0 91
124.9 0 3 6 0 91
125.0 0 3 6 0 91
125.1 0 3 6 0 91
125.2 0 3 6 0 91
125.3 0 3 6 0 91
125.4 0 3 6 0 91
125.5 0 3 6 0 91
125.6 0 3 6 0 91
125.7 0 3 6 0 91
125.8 0 3 6 0 91
125.9 0 3 6 0 91
126.0 0 3 6 0 91
126.1 0 3 6 0 91
126.2 0 3 6 0 91
126.3 0 3 6 0 91
126.4 0 3 6 0 91
126.5 0 3 6 0 91
126.6 0 3 6 0 91
126.7 0 3 6 0 91
126.8 0 3 6 0 91
126.9 0 3 6 0 91
127.0 0 3 6 0 91
127.1 0 3 6 0 91
127.2 0 3 6 0 91
127.3 0 3 6 0 91
127.4 0 3 6 0 91
127.5 0 3 6 0 91
127.6 0 3 6 0 91
127.7 0 3 6 0 91
127.8 0 3 6 0 91
127.9 0 3 6 0 91
128.0 0 3 6 0 91
128.1 0 3 6 0 91
128.2 0 3 6 0 91
128.3 0 3 6 0 91
128.4 0 3 6 0 91
128.5 0 3 6 0 91
128.6 0 3 6 0 91
128.7 0 3 6 0 91
128.8 0 3 6 0 91
128.9 0 3 6 0 91
129.0 0 3 6 0 91
129.1 0 3 6 0 91
129.2 0 3 6 0 91
129.3 0 3 6 0 91
129.4 0 3 6 0 91
129.5 0 3 6 0 91
129.6 0 3 5 0 92
129.7 0 3 5 0 92
129.8 0 3 5 0 92
129.9 0 3 5 0 92
130.0 0 3 5 0 92
130.1 0 3 5 0 92
130.2 0 3 5 0 92
130.3 0 3 5 0 92
130.4 0 3 5 0 92
130.5 0 3 5 0 92
130.6 0 3 5 0 92
130.7 0 3 5 0 92
130.8 0 3 5 0 92
130.9 0 3 5 0 92
131.0 0 3 5 0 92
131.1 0 3 5 0 92
131.2 0 3 5 0 92
131.3 0 3 5 0 92
131.4 0 3 5 0 92
131.5 0 3 5 0 92
131.6 0 3 5 0 92
131.7 0 3 5 0 92
131.8 0 3 5 0 92
131.9 0 3 5 0 92
132.0 0 3 5 0 92
132.1 0 3 5 0 92
132.2 0 3 5 0 92
132.3 0 3 5 0 92
132.4 0 3 5 0 92
132.5 0 3 5 0 92
132.6 0 3 5 0 92
132.7 0 3 5 0 92
132.8 0 3 5 0 92
132.9 0 3 5 0 92
133.0 0 3 5 0 92
133.1 0 3 5 0 92
133.2 0 3 5 0 92
133.3 0 3 5 0 92
133.4 0 3 4 0 93
133.5 0 3 4 0 93
133.6 0 3 4 0 93
133.7 0 3 4 0 93
133.8 0 3 4 0 93
133.9 0 3 4 0 93
134.0 0 3 4 0 93
134.1 0 3 4 0 93
134.2 0 3 4 0 93
134.3 0 3 4 0 93
134.4 0 3 4 0 93
134.5 0 3 4 0 93
134.6 0 3 4 0 93
134.7 0 3 4 0 93
134.8 0 3 4 0 93
134.9 0 3 4 0 93
135.0 0 3 4 0 93
135.1 0 3 4 0 93
135.2 0 3 4 0 93
135.3 0 3 4 0 93
135.4 0 3 4 0 93
135.5 0 3 4 0 93
135.6 0 3 4 0 93
135.7 0 3 4 0 93
135.8 0 3 4 0 93
135.9 0 3 4 0 93
136.0 0 3 4 0 93
136.1 0 3 4 0 93
136.2 0 3 4 0 93
136.3 0 3 4 0 93
136.4 0 3 4 0 93
136.5 0 3 4 0 93
136.6 0 3 4 0 93
136.7 0 3 4 0 93
136.8 0 3 4 0 93
136.9 0 3 4 0 93
137.0 0 3 4 0 93
137.1 0 3 4 0 93
137.2 0 3 4 0 93
137.3 0 3 4 0 93
137.4 0 3 4 0 93
137.5 0 3 4 0 93
137.6 0 3 4 0 93
137.7 0 3 4 0 93
137.8 0 3 4 0 93
137.9 0 3 4 0 93
138.0 0 3 4 0 93
138.1 0 3 4 0 93
138.2 0 3 4 0 93
138.3 0 3 4 0 93
138.4 0 3 4 0 93
138.5 0 3 4 0 93
138.6 0 3 4 0 93
138.7 0 3 4 0 93
138.8 0 3 4 0 93
138.9 0 3 4 0 93
139.0 0 3 4 0 93
139.1 0 3 4 0 93
139.2 0 3 4 0 93
139.3 0 3 4 0 93
139.4 0 3 4 0 93
139.5 0 3 4 0 93
139.6 0 3 4 0 93
139.7 0 3 4 0 93
139.8 0 3 4 0 93
139.9 0 3 4 0 93
140.0 0 3 4 0 93
140.1 0 2 5 0 93
140.2 0 2 5 0 93
140.3 0 2 5 0 93
140.4 0 2 5 0 93
140.5 0 2 5 0 93
140.6 0 2 5 0 93
140.7 0 2 5 0 93
140.8 0 2 5 0 93
140.9 0 2 5 0 93
141.0 0 2 5 0 93
141.1 0 2 5 0 93
141.2 0 2 5 0 93
141.3 0 2 5 0 93
141.4 0 2 5 0 93
141.5 0 2 5 0 93
141.6 0 2 5 0 93
141.7 0 2 5 0 93
141.8 0 2 5 0 93
141.9 0 2 5 0 93
142.0 0 2 5 0 93
142.1 0 2 5 0 93
142.2 0 2 5 0 93
142.3 0 2 5 0 93
142.4 0 2 5 0 93
142.5 0 2 5 0 93
142.6 0 2 5 0 93
142.7 0 2 5 0 93
142.8 0 2 5 0 93
142.9 0 2 5 0 93
143.0 0 2 5 0 93
143.1 0 2 5 0 93
143.2 0 2 5 0 93
143.3 0 2 5 0 93
143.4 0 2 5 0 93
143.5 0 2 5 0 93
143.6 0 2 5 0 93
143.7 0 2 5 0 93
143.8 0 2 5 0 93
143.9 0 2 5 0 93
144.0 0 2 5 0 93
144.1 0 2 5 0 93
144.2 0 2 5 0 93
144.3 0 2 4 0 94
144.4 0 2 4 0 94
144.5 0 2 4 0 94
144.6 0 2 4 0 94
144.7 0 2 4 0 94
144.8 0 2 4 0 94
144.9 0 2 4 0 94
145.0 0 2 4 0 94
145.1 0 2 4 0 94
145.2 0 2 4 0 94
145.3 0 2 4 0 94
145.4 0 2 4 0 94
145.5 0 2 4 0 94
145.6 0 2 4 0 94
145.7 0 2 4 0 94
145.8 0 2 4 0 94
145.9 0 2 4 0 94
146.0 0 2 4 0 94
146.1 0 2 4 0 94
146.2 0 2 4 0 94
146.3 0 2 4 0 94
146.4 0 2 4 0 94
146.5 0 2 4 0 94
146.6 0 2 4 0 94
146.7 0 2 4 0 94
146.8 0 2 4 0 94
146.9 0 2 4 0 94
147.0 0 2 4 0 94
147.1 0 2 4 0 94
147.2 0 2 4 0 94
147.3 0 2 4 0 94
147.4 0 2 4 0 94
147.5 0 2 4 0 94
147.6 0 2 4 0 94
147.7 0 2 4 0 94
147.8 0 2 4 0 94
147.9 0 2 4 0 94
148.0 0 2 4 0 94
148.1 0 2 4 0 94
148.2 0 2 4 0 94
148.3 0 2 4 0 94
148.4 0 2 4 0 94
148.5 0 2 4 0 94
148.6 0 2 4 0 94
148.7 0 2 4 0 94
148.8 0 2 4 0 94
148.9 0 2 4 0 94
149.0 0 2 4 0 94
149.1 0 2 4 0 94
149.2 0 2 4 0 94
149.3 0 2 4 0 94
149.4 0 2 4 0 94
149.5 0 2 4 0 94
149.6 0 2 4 0 94
149.7 0 2 4 0 94
149.8 0 2 4 0 94
149.9 0 2 4 0 94
150.0 0 2 4 0 94
150.1 0 2 4 0 94
150.2 0 2 4 0 94
150.3 0 2 4 0 94
150.4 0 2 4 0 94
150.5 0 2 4 0 94
150.6 0 2 4 0 94
150.7 0 2 4 0 94
150.8 0 2 4 0 94
150.9 0 2 4 0 94
151.0 0 2 4 0 94
151.1 0 2 4 0 94
151.2 0 2 4 0 94
151.3 0 2 4 0 94
151.4 0 2 4 0 94
151.5 0 2 4 0 94
151.6 0 2 4 0 94
151.7 0 2 4 0 94
151.8 0 2 4 0 94
151.9 0 2 4 0 94
152.0 0 2 4 0 94
152.1 0 2 4 0 94
152.2 0 2 4 0 94
152.3 0 2 4 0 94
152.4 0 2 4 0 94
152.5 0 2 4 0 94
152.6 0 2 4 0 94
152.7 0 2 4 0 94
152.8 0 2 4 0 94
152.9 0 2 4 0 94
153.0 0 2 4 0 94
153.1 0 2 4 0 94
153.2 0 2 4 0 94
153.3 0 2 4 0 94
153.4 0 2 4 0 94
153.5 0 2 4 0 94
153.6 0 2 4 0 94
153.7 0 2 4 0 94
153.8 0 2 4 0 94
153.9 0 2 4 0 94
154.0 0 2 4 0 94
154.1 0 2 4 0 94
154.2 0 2 4 0 94
154.3 0 2 4 0 94
154.4 0 2 4 0 94
154.5 0 1 5 0 94
154.6 0 1 5 0 94
154.7 0 1 5 0 94
154.8 0 1 5 0 94
154.9 0 1 5 0 94
155.0 0 1 5 0 94
155.1 0 1 5 0 94
155.2 0 1 5 0 94
155.3 0 1 5 0 94
155.4 0 1 5 0 94
155.5 0 1 5 0 94
155.6 0 1 4 0 95
155.7 0 1 4 0 95
155.8 0 1 4 0 95
155.9 0 1 4 0 95
156.0 0 1 4 0 95
156.1 0 1 4 0 95
156.2 0 1 4 0 95
156.3 0 1 4 0 95
156.4 0 1 4 0 95
156.5 0 1 4 0 95
156.6 0 1 4 0 95
156.7 0 1 4 0 95
156.8 0 1 4 0 95
156.9 0 1 4 0 95
157.0 0 1 4 0 95
157.1 0 1 4 0 95
157.2 0 1 4 0 95
157.3 0 1 4 0 95
157.4 0 1 4 0 95
157.5 0 1 4 0 95
157.6 0 1 4 0 95
157.7 0 1 4 0 95
157.8 0 1 4 0 95
157.9 0 1 4 0 95
158.0 0 1 4 0 95
158.1 0 1 4 0 95
158.2 0 1 4 0 95
158.3 0 1 4 0 95
158.4 0 1 4 0 95
158.5 0 1 4 0 95
158.6 0 1 4 0 95
158.7 0 1 4 0 95
158.8 0 1 4 0 95
158.9 0 1 4 0 95
159.0 0 1 4 0 95
159.1 0 1 4 0 95
159.2 0 1 4 0 95
159.3 0 1 3 0 96
159.4 0 1 3 0 96
159.5 0 1 3 0 96
159.6 0 1 3 0 96
159.7 0 1 3 0 96
159.8 0 1 3 0 96
159.9 0 1 3 0 96
160.0 0 1 3 0 96
160.1 0 1 3 0 96
160.2 0 1 3 0 96
160.3 0 1 3 0 96
160.4 0 1 3 0 96
160.5 0 1 3 0 96
160.6 0 1 3 0 96
160.7 0 1 3 0 96
160.8 0 1 3 0 96
160.9 0 1 3 0 96
161.0 0 1 3 0 96
161.1 0 1 3 0 96
161.2 0 1 3 0 96
161.3 0 1 3 0 96
161.4 0 1 3 0 96
161.5 0 1 3 0 96
161.6 0 1 3 0 96
161.7 0 1 3 0 96
161.8 0 1 3 0 96
161.9 0 1 3 0 96
162.0 0 1 3 0 96
162.1 0 1 3 0 96
162.2 0 1 2 0 97
162.3 0 1 2 0 97
162.4 0 1 2 0 97
162.5 0 1 2 0 97
162.6 0 1 2 0 97
162.7 0 1 2 0 97
162.8 0 1 2 0 97
162.9 0 1 2 0 97
163.0 0 1 2 0 97
163.1 0 1 2 0 97
163.2 0 1 2 0 97
163.3 0 1 2 0 97
163.4 0 1 2 0 97
163.5 0 1 2 0 97
163.6 0 1 2 0 97
163.7 0 1 2 0 97
163.8 0 1 2 0 97
163.9 0 1 2 0 97
164.0 0 1 2 0 97
164.1 0 1 2 0 97
164.2 0 1 2 0 97
164.3 0 1 2 0 97
164.4 0 1 2 0 97
164.5 0 1 2 0 97
164.6 0 1 2 0 97
164.7 0 1 2 0 97
164.8 0 1 2 0 97
164.9 0 1 2 0 97
165.0 0 1 2 0 97
165.1 0 1 2 0 97
165.2 0 1 2 0 97
165.3 0 1 2 0 97
165.4 0 1 2 0 97
165.5 0 1 2 0 97
165.6 0 1 2 0 97
165.7 0 1 2 0 97
165.8 0 1 2 0 97
165.9 0 1 2 0 97
166.0 0 1 2 0 97
166.1 0 1 2 0 97
166.2 0 1 2 0 97
166.3 0 1 2 0 97
166.4 0 1 2 0 97
166.5 0 1 2 0 97
166.6 0 1 2 0 97
166.7 0 1 2 0 97
166.8 0 1 2 0 97
166.9 0 1 2 0 97
167.0 0 1 2 0 97
167.1 0 1 2 0 97
167.2 0 1 2 0 97
167.3 0 1 2 0 97
167.4 0 1 2 0 97
167.5 0 1 2 0 97
167.6 0 1 2 0 97
167.7 0 1 2 0 97
167.8 0 1 2 0 97
167.9 0 1 2 0 97
168.0 0 1 2 0 97
168.1 0 1 2 0 97
168.2 0 1 2 0 97
168.3 0 1 2 0 97
168.4 0 1 2 0 97
168.5 0 1 2 0 97
168.6 0 1 2 0 97
168.7 0 1 2 0 97
168.8 0 1 2 0 97
168.9 0 1 2 0 97
169.0 0 1 2 0 97
169.1 0 1 2 0 97
169.2 0 1 2 0 97
169.3 0 1 2 0 97
169.4 0 1 2 0 97
169.5 0 1 2 0 97
169.6 0 1 2 0 97
169.7 0 1 2 0 97
169.8 0 1 2 0 97
169.9 0 1 2 0 97
170.0 0 1 2 0 97
170.1 0 1 2 0 97
170.2 0 1 2 0 97
170.3 0 1 2 0 97
170.4 0 1 2 0 97
170.5 0 1 2 0 97
170.6 0 1 2 0 97
170.7 0 1 2 0 97
170.8 0 1 2 0 97
170.9 0 1 2 0 97
171.0 0 1 2 0 97
171.1 0 1 2 0 97
171.2 0 1 2 0 97
171.3 0 1 2 0 97
171.4 0 1 2 0 97
171.5 0 1 2 0 97
171.6 0 1 2 0 97
171.7 0 1 2 0 97
171.8 0 1 2 0 97
171.9 0 1 2 0 97
172.0 0 1 2 0 97
172.1 0 1 2 0 97
172.2 0 1 2 0 97
172.3 0 1 2 0 97
172.4 0 1 2 0 97
172.5 0 1 2 0 97
172.6 0 1 2 0 97
172.7 0 1 2 0 97
172.8 0 1 2 0 97
172.9 0 1 2 0 97
173.0 0 1 2 0 97
173.1 0 1 2 0 97
173.2 0 1 2 0 97
173.3 0 1 2 0 97
173.4 0 1 2 0 97
173.5 0 1 2 0 97
173.6 0 1 2 0 97
173.7 0 1 2 0 97
173.8 0 1 2 0 97
173.9 0 1 2 0 97
174.0 0 1 2 0 97
174.1 0 1 2 0 97
174.2 0 1 1 0 98
174.3 0 1 1 0 98
174.4 0 1 1 0 98
174.5 0 1 1 0 98
174.6 0 1 1 0 98
174.7 0 1 1 0 98
174.8 0 1 1 0 98
174.9 0 1 1 0 98
175.0 0 1 0 0 99
175.1 0 1 0 0 99
175.2 0 1 0 0 99
175.3 0 1 0 0 99
175.4 0 1 0 0 99
175.5 0 1 0 0 99
175.6 0 1 0 0 99
175.7 0 1 0 0 99
175.8 0 1 0 0 99
175.9 0 1 0 0 99
176.0 0 1 0 0 99
176.1 0 1 0 0 99
176.2 0 1 0 0 99
176.3 0 1 0 0 99
176.4 0 1 0 0 99
176.5 0 1 0 0 99
176.6 0 1 0 0 99
176.7 0 1 0 0 99
176.8 0 1 0 0 99
176.9 0 1 0 0 99
177.0 0 1 0 0 99
177.1 0 1 0 0 99
177.2 0 1 0 0 99
177.3 0 1 0 0 99
177.4 0 1 0 0 99
177.5 0 1 0 0 99
177.6 0 1 0 0 99
177.7 0 1 0 0 99
177.8 0 1 0 0 99
177.9 0 1 0 0 99
178.0 0 1 0 0 99
178.1 0 1 0 0 99
178.2 0 1 0 0 99
178.3 0 1 0 0 99
178.4 0 1 0 0 99
178.5 0 1 0 0 99
178.6 0 1 0 0 99
178.7 0 1 0 0 99
178.8 0 1 0 0 99
178.9 0 1 0 0 99
179.0 0 1 0 0 99
179.1 0 1 0 0 99
179.2 0 1 0 0 99
179.3 0 1 0 0 99
179.4 0 1 0 0 99
179.5 0 1 0 0 99
179.6 0 1 0 0 99
179.7 0 1 0 0 99
179.8 0 1 0 0 99
179.9 0 1 0 0 99
180.0 0 1 0 0 99
180.1 0 1 0 0 99
180.2 0 1 0 0 99
180.3 0 1 0 0 99
180.4 0 1 0 0 99
180.5 0 1 0 0 99
180.6 0 1 0 0 99
180.7 0 1 0 0 99
180.8 0 1 0 0 99
180.9 0 1 0 0 99
181.0 0 1 0 0 99
181.1 0 1 0 0 99
181.2 0 1 0 0 99
181.3 0 1 0 0 99
181.4 0 1 0 0 99
181.5 0 1 0 0 99
181.6 0 1 0 0 99
181.7 0 1 0 0 99
181.8 0 1 0 0 99
181.9 0 1 0 0 99
182.0 0 1 0 0 99
182.1 0 0 1 0 99
182.2 0 0 1 0 99
182.3 0 0 1 0 99
182.4 0 0 1 0 99
182.5 0 0 1 0 99
182.6 0 0 1 0 99
182.7 0 0 1 0 99
182.8 0 0 1 0 99
182.9 0 0 1 0 99
183.0 0 0 1 0 99
183.1 0 0 1 0 99
183.2 0 0 1 0 99
183.3 0 0 1 0 99
183.4 0 0 1 0 99
183.5 0 0 1 0 99
183.6 0 0 1 0 99
183.7 0 0 1 0 99
183.8 0 0 1 0 99
183.9 0 0 1 0 99
184.0 0 0 1 0 99
184.1 0 0 1 0 99
184.2 0 0 1 0 99
184.3 0 0 1 0 99
184.4 0 0 1 0 99
184.5 0 0 1 0 99
184.6 0 0 1 0 99
184.7 0 0 1 0 99
184.8 0 0 1 0 99
184.9 0 0 1 0 99
185.0 0 0 1 0 99
185.1 0 0 1 0 99
185.2 0 0 1 0 99
185.3 0 0 1 0 99
185.4 0 0 1 0 99
185.5 0 0 1 0 99
185.6 0 0 1 0 99
185.7 0 0 1 0 99
185.8 0 0 1 0 99
185.9 0 0 1 0 99
186.0 0 0 1 0 99
186.1 0 0 1 0 99
186.2 0 0 0 0 100
