t 211Pb 211Bi 207Tl 207Pb
116.2 18 2 0 80
116.3 18 2 0 80
116.4 18 2 0 80
116.5 18 2 0 80
116.6 18 2 0 80
116.7 18 2 0 80
116.8 18 2 0 80
116.9 18 2 0 80
117.0 18 2 0 80
117.1 18 1 1 80
117.2 18 1 1 80
117.3 18 1 1 80
117.4 18 1 1 80
117.5 18 1 1 80
117.6 18 1 1 80
117.7 18 1 1 80
117.8 18 1 1 80
117.9 18 0 2 80
118.0 18 0 2 80
118.1 18 0 2 80
118.2 18 0 2 80
118.3 18 0 2 80
118.4 18 0 2 80
118.5 18 0 2 80
118.6 18 0 2 80
118.7 18 0 2 80
118.8 18 0 2 80
118.9 18 0 2 80
119.0 18 0 2 80
119.1 18 0 2 80
119.2 18 0 2 80
119.3 18 0 2 80
119.4 18 0 2 80
119.5 18 0 2 80
119.6 18 0 2 80
119.7 18 0 2 80
119.8 18 0 2 80
119.9 18 0 2 80
120.0 18 0 2 80
120.1 18 0 2 80
120.2 18 0 2 80
120.3 18 0 2 80
120.4 18 0 2 80
120.5 18 0 2 80
120.6 18 0 2 80
120.7 18 0 2 80
120.8 18 0 2 80
120.9 18 0 2 80
121.0 18 0 2 80
121.1 18 0 2 80
121.2 18 0 2 80
121.3 18 0 2 80
121.4 18 0 2 80
121.5 18 0 2 80
121.6 18 0 2 80
121.7 18 0 2 80
121.8 18 0 2 80
121.9 18 0 2 80
122.0 18 0 2 80
122.1 18 0 2 80
122.2 18 0 2 80
122.3 18 0 2 80
122.4 18 0 2 80
122.5 18 0 2 80
122.6 18 0 2 80
122.7 18 0 2 80
122.8 18 0 2 80
122.9 18 0 2 80
123.0 18 0 2 80
123.1 18 0 2 80
123.2 18 0 2 80
123.3 18 0 2 80
123.4 18 0 2 80
123.5 18 0 2 80
123.6 18 0 2 80
123.7 18 0 2 80
123.8 18 0 2 80
123.9 18 0 2 80
124.0 18 0 2 80
124.1 18 0 2 80
124.2 18 0 2 80
124.3 18 0 2 80
124.4 18 0 2 80
124.5 17 1 2 80
124.6 17 1 2 80
124.7 17 1 2 80
124.8 17 1 2 80
124.9 17 1 2 80
125.0 17 1 2 80
125.1 17 1 2 80
125.2 17 0 3 80
125.3 17 0 3 80
125.4 17 0 3 80
125.5 17 0 3 80
125.6 17 0 3 80
125.7 17 0 3 80
125.8 17 0 3 80
125.9 17 0 3 80
126.0 17 0 3 80
126.1 17 0 3 80
126.2 17 0 3 80
126.3 17 0 3 80
126.4 17 0 3 80
126.5 17 0 3 80
126.6 17 0 3 80
126.7 17 0 3 80
126.8 17 0 3 80
126.9 17 0 3 80
127.0 17 0 3 80
127.1 17 0 3 80
127.2 17 0 3 80
127.3 17 0 3 80
127.4 17 0 3 80
127.5 17 0 3 80
127.6 17 0 3 80
127.7 17 0 3 80
127.8 17 0 3 80
127.9 17 0 3 80
128.0 17 0 2 81
128.1 17 0 2 81
128.2 17 0 2 81
128.3 16 1 2 81
128.4 16 1 2 81
128.5 15 2 2 81
128.6 15 2 2 81
128.7 15 2 2 81
128.8 15 2 2 81
128.9 15 2 2 81
129.0 15 2 1 82
129.1 15 2 1 82
129.2 15 2 1 82
129.3 15 2 1 82
129.4 15 1 2 82
129.5 15 1 2 82
129.6 15 1 2 82
129.7 15 1 2 82
129.8 15 1 2 82
129.9 15 1 2 82
130.0 15 1 2 82
130.1 15 1 2 82
130.2 15 1 2 82
130.3 14 2 2 82
130.4 14 2 2 82
130.5 14 2 2 82
130.6 14 2 2 82
130.7 14 2 2 82
130.8 14 2 2 82
130.9 14 2 2 82
131.0 14 2 2 82
131.1 14 2 2 82
131.2 14 2 2 82
131.3 14 2 2 82
131.4 14 2 2 82
131.5 14 2 2 82
131.6 14 2 2 82
131.7 14 2 2 82
131.8 14 2 2 82
131.9 14 2 2 82
132.0 14 2 2 82
132.1 14 1 3 82
132.2 14 1 3 82
132.3 14 1 3 82
132.4 14 0 4 82
132.5 14 0 4 82
132.6 14 0 4 82
132.7 14 0 4 82
132.8 14 0 4 82
132.9 13 1 4 82
133.0 13 1 4 82
133.1 13 1 4 82
133.2 13 1 4 82
133.3 13 1 4 82
133.4 13 1 3 83
133.5 13 1 3 83
133.6 13 1 3 83
133.7 13 1 3 83
133.8 13 0 4 83
133.9 13 0 4 83
134.0 13 0 4 83
134.1 13 0 4 83
134.2 13 0 4 83
134.3 13 0 4 83
134.4 13 0 4 83
134.5 13 0 4 83
134.6 13 0 4 83
134.7 13 0 4 83
134.8 13 0 3 84
134.9 13 0 3 84
135.0 13 0 3 84
135.1 13 0 3 84
135.2 13 0 3 84
135.3 13 0 3 84
135.4 13 0 3 84
135.5 13 0 3 84
135.6 13 0 3 84
135.7 13 0 3 84
135.8 13 0 3 84
135.9 13 0 3 84
136.0 13 0 3 84
136.1 13 0 3 84
136.2 13 0 3 84
136.3 13 0 2 85
136.4 13 0 2 85
136.5 13 0 2 85
136.6 13 0 1 86
136.7 13 0 1 86
136.8 13 0 1 86
136.9 13 0 1 86
137.0 13 0 1 86
137.1 13 0 1 86
137.2 13 0 1 86
137.3 13 0 1 86
137.4 13 0 1 86
137.5 13 0 1 86
137.6 13 0 0 87
137.7 13 0 0 87
137.8 12 1 0 87
137.9 12 1 0 87
138.0 12 1 0 87
138.1 12 1 0 87
138.2 12 1 0 87
138.3 12 1 0 87
138.4 12 1 0 87
138.5 12 1 0 87
138.6 12 1 0 87
138.7 12 1 0 87
138.8 12 1 0 87
138.9 12 1 0 87
139.0 12 1 0 87
139.1 12 1 0 87
139.2 12 1 0 87
139.3 12 1 0 87
139.4 12 1 0 87
139.5 12 1 0 87
139.6 12 1 0 87
139.7 12 1 0 87
139.8 12 1 0 87
139.9 12 1 0 87
140.0 12 1 0 87
140.1 12 1 0 87
140.2 12 1 0 87
140.3 12 1 0 87
140.4 12 1 0 87
140.5 11 2 0 87
140.6 11 2 0 87
140.7 11 2 0 87
140.8 11 2 0 87
140.9 11 2 0 87
141.0 11 2 0 87
141.1 11 2 0 87
141.2 11 2 0 87
141.3 11 2 0 87
141.4 11 2 0 87
141.5 11 2 0 87
141.6 11 2 0 87
141.7 11 2 0 87
141.8 11 1 1 87
141.9 11 1 1 87
142.0 11 1 1 87
142.1 11 1 1 87
142.2 11 1 1 87
142.3 11 1 1 87
142.4 11 1 1 87
142.5 11 1 1 87
142.6 11 1 1 87
142.7 11 1 1 87
142.8 11 1 1 87
142.9 11 1 1 87
143.0 11 1 1 87
143.1 10 2 1 87
143.2 10 2 1 87
143.3 10 2 1 87
143.4 10 2 1 87
143.5 10 2 1 87
143.6 10 2 1 87
143.7 10 2 1 87
143.8 10 2 1 87
143.9 10 2 1 87
144.0 10 2 1 87
144.1 10 2 1 87
144.2 10 2 1 87
144.3 10 2 1 87
144.4 10 2 1 87
144.5 10 2 1 87
144.6 10 2 1 87
144.7 10 2 1 87
144.8 10 2 1 87
144.9 10 2 1 87
145.0 10 2 1 87
145.1 10 2 1 87
145.2 10 2 1 87
145.3 10 2 1 87
145.4 10 2 1 87
145.5 10 2 1 87
145.6 10 2 1 87
145.7 9 3 1 87
145.8 9 3 1 87
145.9 9 3 1 87
146.0 9 3 1 87
146.1 9 3 1 87
146.2 9 3 1 87
146.3 9 3 1 87
146.4 9 3 1 87
146.5 9 3 1 87
146.6 9 3 1 87
146.7 9 2 2 87
146.8 9 2 2 87
146.9 9 2 2 87
147.0 9 2 2 87
147.1 9 2 2 87
147.2 9 2 2 87
147.3 9 2 2 87
147.4 9 2 2 87
147.5 9 2 2 87
147.6 9 2 2 87
147.7 9 2 2 87
147.8 9 2 2 87
147.9 9 2 2 87
148.0 8 3 2 87
148.1 8 3 2 87
148.2 8 3 2 87
148.3 8 3 2 87
148.4 8 3 2 87
148.5 8 3 2 87
148.6 8 3 2 87
148.7 8 3 2 87
148.8 8 3 2 87
148.9 8 3 2 87
149.0 8 3 2 87
149.1 8 2 3 87
149.2 8 2 3 87
149.3 8 2 3 87
149.4 8 2 3 87
149.5 8 2 2 88
149.6 8 2 2 88
149.7 8 2 2 88
149.8 8 2 2 88
149.9 8 1 3 88
150.0 8 1 3 88
150.1 8 1 3 88
150.2 8 1 2 89
150.3 8 1 2 89
150.4 8 1 2 89
150.5 8 1 2 89
150.6 8 1 2 89
150.7 8 1 2 89
150.8 8 1 2 89
150.9 8 1 2 89
151.0 8 1 2 89
151.1 8 1 2 89
151.2 8 1 2 89
151.3 8 1 2 89
151.4 8 1 2 89
151.5 8 1 2 89
151.6 8 1 2 89
151.7 8 1 2 89
151.8 8 1 2 89
151.9 8 1 2 89
152.0 8 1 2 89
152.1 8 1 2 89
152.2 8 1 2 89
152.3 8 1 2 89
152.4 8 1 1 90
152.5 8 1 1 90
152.6 8 1 1 90
152.7 8 1 1 90
152.8 8 0 2 90
152.9 8 0 2 90
153.0 8 0 2 90
153.1 8 0 2 90
153.2 8 0 2 90
153.3 8 0 2 90
153.4 8 0 2 90
153.5 8 0 1 91
153.6 8 0 1 91
153.7 7 1 1 91
153.8 7 1 1 91
153.9 7 1 1 91
154.0 7 1 1 91
154.1 7 1 1 91
154.2 7 1 1 91
154.3 7 1 1 91
154.4 6 2 1 91
154.5 6 2 1 91
154.6 6 2 1 91
154.7 6 2 1 91
154.8 6 1 2 91
154.9 6 1 2 91
155.0 6 1 2 91
155.1 6 1 2 91
155.2 6 1 2 91
155.3 6 1 2 91
155.4 6 1 2 91
155.5 6 1 2 91
155.6 6 1 2 91
155.7 6 1 2 91
155.8 6 1 2 91
155.9 6 1 2 91
156.0 6 1 2 91
156.1 6 1 2 91
156.2 6 1 2 91
156.3 6 1 2 91
156.4 6 1 2 91
156.5 6 1 2 91
156.6 6 1 2 91
156.7 6 1 2 91
156.8 6 1 2 91
156.9 6 1 2 91
157.0 6 1 2 91
157.1 6 1 2 91
157.2 6 1 2 91
157.3 6 1 2 91
157.4 6 1 2 91
157.5 6 1 2 91
157.6 6 1 2 91
157.7 6 1 2 91
157.8 6 1 2 91
157.9 6 1 2 91
158.0 6 1 2 91
158.1 6 1 2 91
158.2 6 1 2 91
158.3 6 1 2 91
158.4 6 1 2 91
158.5 6 1 2 91
158.6 6 1 2 91
158.7 6 1 2 91
158.8 6 1 2 91
158.9 6 1 2 91
159.0 6 0 3 91
159.1 6 0 3 91
159.2 6 0 3 91
159.3 6 0 3 91
159.4 6 0 3 91
159.5 6 0 3 91
159.6 6 0 3 91
159.7 6 0 3 91
159.8 6 0 3 91
159.9 6 0 3 91
160.0 6 0 3 91
160.1 6 0 3 91
160.2 6 0 3 91
160.3 6 0 3 91
160.4 6 0 3 91
160.5 6 0 3 91
160.6 6 0 3 91
160.7 6 0 3 91
160.8 6 0 3 91
160.9 5 1 3 91
161.0 5 1 3 91
161.1 5 1 3 91
161.2 5 1 3 91
161.3 4 0 5 91
161.4 4 0 5 91
161.5 4 0 4 92
161.6 4 0 4 92
161.7 4 0 4 92
161.8 4 0 4 92
161.9 4 0 4 92
162.0 4 0 4 92
162.1 4 0 4 92
162.2 4 0 4 92
162.3 4 0 4 92
162.4 4 0 4 92
162.5 4 0 4 92
162.6 4 0 4 92
162.7 4 0 4 92
162.8 4 0 4 92
162.9 4 0 4 92
163.0 4 0 4 92
163.1 4 0 4 92
163.2 4 0 4 92
163.3 4 0 4 92
163.4 4 0 3 93
163.5 4 0 3 93
163.6 4 0 3 93
163.7 4 0 3 93
163.8 4 0 3 93
163.9 4 0 3 93
164.0 4 0 3 93
164.1 4 0 3 93
164.2 4 0 3 93
164.3 4 0 3 93
164.4 4 0 3 93
164.5 4 0 3 93
164.6 4 0 3 93
164.7 4 0 2 94
164.8 4 0 2 94
164.9 4 0 2 94
165.0 4 0 2 94
165.1 4 0 2 94
165.2 4 0 2 94
165.3 4 0 2 94
165.4 4 0 2 94
165.5 4 0 2 94
165.6 4 0 2 94
165.7 4 0 2 94
165.8 4 0 2 94
165.9 4 0 2 94
166.0 4 0 2 94
166.1 4 0 2 94
166.2 4 0 2 94
166.3 4 0 2 94
166.4 4 0 2 94
166.5 4 0 2 94
166.6 4 0 2 94
166.7 4 0 2 94
166.8 4 0 2 94
166.9 4 0 2 94
167.0 4 0 2 94
167.1 4 0 2 94
167.2 4 0 2 94
167.3 4 0 2 94
167.4 4 0 2 94
167.5 4 0 2 94
167.6 4 0 2 94
167.7 4 0 2 94
167.8 4 0 2 94
167.9 4 0 2 94
168.0 4 0 2 94
168.1 4 0 2 94
168.2 4 0 2 94
168.3 4 0 2 94
168.4 4 0 2 94
168.5 4 0 2 94
168.6 4 0 2 94
168.7 4 0 2 94
168.8 4 0 2 94
168.9 4 0 2 94
169.0 4 0 2 94
169.1 4 0 2 94
169.2 4 0 2 94
169.3 4 0 1 95
169.4 4 0 1 95
169.5 4 0 1 95
169.6 4 0 1 95
169.7 4 0 1 95
169.8 4 0 1 95
169.9 4 0 1 95
170.0 4 0 1 95
170.1 4 0 1 95
170.2 4 0 1 95
170.3 4 0 1 95
170.4 4 0 1 95
170.5 4 0 1 95
170.6 4 0 1 95
170.7 4 0 1 95
170.8 4 0 1 95
170.9 4 0 1 95
171.0 4 0 1 95
171.1 4 0 1 95
171.2 4 0 1 95
171.3 4 0 1 95
171.4 4 0 1 95
171.5 4 0 0 96
171.6 4 0 0 96
171.7 4 0 0 96
171.8 4 0 0 96
171.9 3 1 0 96
172.0 3 1 0 96
172.1 3 1 0 96
172.2 3 1 0 96
172.3 3 1 0 96
172.4 3 1 0 96
172.5 3 1 0 96
172.6 3 1 0 96
172.7 3 1 0 96
172.8 3 1 0 96
172.9 3 1 0 96
173.0 3 1 0 96
173.1 3 1 0 96
173.2 3 1 0 96
173.3 3 1 0 96
173.4 3 1 0 96
173.5 3 1 0 96
173.6 3 1 0 96
173.7 3 1 0 96
173.8 3 1 0 96
173.9 3 1 0 96
174.0 3 1 0 96
174.1 3 1 0 96
174.2 3 1 0 96
174.3 3 1 0 96
174.4 3 1 0 96
174.5 3 1 0 96
174.6 2 2 0 96
174.7 2 2 0 96
174.8 2 2 0 96
174.9 2 2 0 96
175.0 2 2 0 96
175.1 2 2 0 96
175.2 2 2 0 96
175.3 2 2 0 96
175.4 2 2 0 96
175.5 2 2 0 96
175.6 2 2 0 96
175.7 2 2 0 96
175.8 2 2 0 96
175.9 2 2 0 96
176.0 2 2 0 96
176.1 2 2 0 96
176.2 2 2 0 96
176.3 2 2 0 96
176.4 2 2 0 96
176.5 2 2 0 96
176.6 2 2 0 96
176.7 2 2 0 96
176.8 2 2 0 96
176.9 2 2 0 96
177.0 2 2 0 96
177.1 2 2 0 96
177.2 2 2 0 96
177.3 2 2 0 96
177.4 2 2 0 96
177.5 2 2 0 96
177.6 2 2 0 96
177.7 2 2 0 96
177.8 2 2 0 96
177.9 2 2 0 96
178.0 2 2 0 96
178.1 2 2 0 96
178.2 2 2 0 96
178.3 2 2 0 96
178.4 2 2 0 96
178.5 2 2 0 96
178.6 2 2 0 96
178.7 2 2 0 96
178.8 2 2 0 96
178.9 2 2 0 96
179.0 2 2 0 96
179.1 2 2 0 96
179.2 2 2 0 96
179.3 2 2 0 96
179.4 2 2 0 96
179.5 2 2 0 96
179.6 2 2 0 96
179.7 2 2 0 96
179.8 2 2 0 96
179.9 2 2 0 96
180.0 2 2 0 96
180.1 2 2 0 96
180.2 2 2 0 96
180.3 2 2 0 96
180.4 2 2 0 96
180.5 2 2 0 96
180.6 2 2 0 96
180.7 2 2 0 96
180.8 2 2 0 96
180.9 2 2 0 96
181.0 2 1 1 96
181.1 2 1 1 96
181.2 2 1 1 96
181.3 2 1 1 96
181.4 2 1 1 96
181.5 2 1 1 96
181.6 2 1 1 96
181.7 2 1 1 96
181.8 2 1 1 96
181.9 2 1 1 96
182.0 2 1 1 96
182.1 2 0 2 96
182.2 2 0 2 96
182.3 2 0 2 96
182.4 2 0 2 96
182.5 2 0 2 96
182.6 2 0 2 96
182.7 2 0 2 96
182.8 2 0 2 96
182.9 2 0 2 96
183.0 2 0 2 96
183.1 2 0 2 96
183.2 2 0 2 96
183.3 2 0 2 96
183.4 2 0 2 96
183.5 2 0 2 96
183.6 2 0 2 96
183.7 2 0 2 96
183.8 2 0 2 96
183.9 2 0 2 96
184.0 2 0 2 96
184.1 2 0 2 96
184.2 2 0 2 96
184.3 2 0 2 96
184.4 2 0 1 97
184.5 2 0 1 97
184.6 2 0 1 97
184.7 2 0 1 97
184.8 2 0 1 97
184.9 2 0 1 97
185.0 2 0 1 97
185.1 2 0 1 97
185.2 2 0 1 97
185.3 2 0 1 97
185.4 2 0 1 97
185.5 2 0 1 97
185.6 2 0 1 97
185.7 2 0 1 97
185.8 2 0 1 97
185.9 2 0 1 97
186.0 2 0 1 97
186.1 2 0 1 97
186.2 2 0 1 97
186.3 2 0 1 97
186.4 2 0 1 97
186.5 2 0 1 97
186.6 2 0 1 97
186.7 2 0 1 97
186.8 2 0 1 97
186.9 2 0 1 97
187.0 2 0 1 97
187.1 2 0 1 97
187.2 2 0 1 97
187.3 2 0 1 97
187.4 2 0 1 97
187.5 2 0 1 97
187.6 2 0 1 97
187.7 2 0 1 97
187.8 2 0 1 97
187.9 2 0 1 97
188.0 2 0 1 97
188.1 2 0 1 97
188.2 2 0 1 97
188.3 2 0 1 97
188.4 2 0 1 97
188.5 2 0 1 97
188.6 2 0 1 97
188.7 2 0 1 97
188.8 2 0 1 97
188.9 2 0 1 97
189.0 2 0 1 97
189.1 2 0 1 97
189.2 2 0 1 97
189.3 2 0 1 97
189.4 2 0 1 97
189.5 2 0 1 97
189.6 2 0 0 98
189.7 2 0 0 98
189.8 2 0 0 98
189.9 2 0 0 98
190.0 2 0 0 98
190.1 2 0 0 98
190.2 2 0 0 98
190.3 2 0 0 98
190.4 2 0 0 98
190.5 2 0 0 98
190.6 2 0 0 98
190.7 2 0 0 98
190.8 2 0 0 98
190.9 2 0 0 98
191.0 2 0 0 98
191.1 2 0 0 98
191.2 2 0 0 98
191.3 2 0 0 98
191.4 2 0 0 98
191.5 2 0 0 98
191.6 2 0 0 98
191.7 2 0 0 98
191.8 2 0 0 98
191.9 2 0 0 98
192.0 2 0 0 98
192.1 2 0 0 98
192.2 2 0 0 98
192.3 2 0 0 98
192.4 2 0 0 98
192.5 2 0 0 98
192.6 2 0 0 98
192.7 2 0 0 98
192.8 2 0 0 98
192.9 2 0 0 98
193.0 2 0 0 98
193.1 2 0 0 98
193.2 2 0 0 98
193.3 2 0 0 98
193.4 2 0 0 98
193.5 1 1 0 98
193.6 1 1 0 98
193.7 1 1 0 98
193.8 1 1 0 98
193.9 1 1 0 98
194.0 1 1 0 98
194.1 1 1 0 98
194.2 1 1 0 98
194.3 1 1 0 98
194.4 1 1 0 98
194.5 1 1 0 98
194.6 1 1 0 98
194.7 1 1 0 98
194.8 1 1 0 98
194.9 1 1 0 98
195.0 1 1 0 98
195.1 1 1 0 98
195.2 1 1 0 98
195.3 1 1 0 98
195.4 1 1 0 98
195.5 1 1 0 98
195.6 1 1 0 98
195.7 1 1 0 98
195.8 1 1 0 98
195.9 1 0 1 98
196.0 1 0 1 98
196.1 1 0 1 98
196.2 1 0 1 98
196.3 1 0 1 98
196.4 1 0 1 98
196.5 1 0 1 98
196.6 1 0 1 98
196.7 1 0 1 98
196.8 1 0 1 98
196.9 1 0 1 98
197.0 1 0 1 98
197.1 1 0 1 98
197.2 1 0 1 98
197.3 1 0 1 98
197.4 1 0 1 98
197.5 1 0 1 98
197.6 1 0 1 98
197.7 1 0 1 98
197.8 1 0 1 98
197.9 1 0 1 98
198.0 1 0 1 98
198.1 1 0 1 98
198.2 1 0 1 98
198.3 1 0 1 98
198.4 1 0 1 98
198.5 1 0 1 98
198.6 1 0 1 98
198.7 1 0 1 98
198.8 1 0 0 99
198.9 1 0 0 99
199.0 1 0 0 99
199.1 1 0 0 99
199.2 1 0 0 99
199.3 1 0 0 99
199.4 1 0 0 99
199.5 1 0 0 99
199.6 1 0 0 99
199.7 1 0 0 99
199.8 1 0 0 99
199.9 1 0 0 99
200.0 1 0 0 99
200.1 1 0 0 99
200.2 1 0 0 99
200.3 1 0 0 99
200.4 1 0 0 99
200.5 1 0 0 99
200.6 1 0 0 99
200.7 1 0 0 99
200.8 1 0 0 99
200.9 1 0 0 99
201.0 1 0 0 99
201.1 1 0 0 99
201.2 1 0 0 99
201.3 1 0 0 99
201.4 1 0 0 99
201.5 1 0 0 99
201.6 1 0 0 99
201.7 1 0 0 99
201.8 1 0 0 99
201.9 1 0 0 99
202.0 1 0 0 99
202.1 1 0 0 99
202.2 1 0 0 99
202.3 1 0 0 99
202.4 1 0 0 99
202.5 1 0 0 99
202.6 1 0 0 99
202.7 1 0 0 99
202.8 1 0 0 99
202.9 1 0 0 99
203.0 1 0 0 99
203.1 1 0 0 99
203.2 1 0 0 99
203.3 1 0 0 99
203.4 1 0 0 99
203.5 1 0 0 99
203.6 1 0 0 99
203.7 1 0 0 99
203.8 1 0 0 99
203.9 1 0 0 99
204.0 1 0 0 99
204.1 1 0 0 99
204.2 1 0 0 99
204.3 1 0 0 99
204.4 1 0 0 99
204.5 1 0 0 99
204.6 1 0 0 99
204.7 1 0 0 99
204.8 1 0 0 99
204.9 1 0 0 99
205.0 1 0 0 99
205.1 1 0 0 99
205.2 1 0 0 99
205.3 1 0 0 99
205.4 1 0 0 99
205.5 1 0 0 99
205.6 1 0 0 99
205.7 1 0 0 99
205.8 1 0 0 99
205.9 1 0 0 99
206.0 1 0 0 99
206.1 1 0 0 99
206.2 1 0 0 99
206.3 1 0 0 99
206.4 1 0 0 99
206.5 1 0 0 99
206.6 1 0 0 99
206.7 1 0 0 99
206.8 1 0 0 99
206.9 1 0 0 99
207.0 1 0 0 99
207.1 1 0 0 99
207.2 1 0 0 99
207.3 1 0 0 99
207.4 1 0 0 99
207.5 1 0 0 99
207.6 1 0 0 99
207.7 1 0 0 99
207.8 1 0 0 99
207.9 1 0 0 99
208.0 1 0 0 99
208.1 1 0 0 99
208.2 1 0 0 99
208.3 1 0 0 99
208.4 1 0 0 99
208.5 1 0 0 99
208.6 1 0 0 99
208.7 1 0 0 99
208.8 1 0 0 99
208.9 1 0 0 99
209.0 1 0 0 99
209.1 1 0 0 99
209.2 1 0 0 99
209.3 1 0 0 99
209.4 1 0 0 99
209.5 1 0 0 99
209.6 1 0 0 99
209.7 1 0 0 99
209.8 1 0 0 99
209.9 1 0 0 99
210.0 1 0 0 99
210.1 1 0 0 99
210.2 1 0 0 99
210.3 1 0 0 99
210.4 1 0 0 99
210.5 1 0 0 99
210.6 1 0 0 99
210.7 1 0 0 99
210.8 1 0 0 99
210.9 1 0 0 99
211.0 1 0 0 99
211.1 1 0 0 99
211.2 1 0 0 99
211.3 1 0 0 99
211.4 1 0 0 99
211.5 1 0 0 99
211.6 1 0 0 99
211.7 1 0 0 99
211.8 1 0 0 99
211.9 1 0 0 99
212.0 1 0 0 99
212.1 1 0 0 99
212.2 1 0 0 99
212.3 1 0 0 99
212.4 1 0 0 99
212.5 1 0 0 99
212.6 1 0 0 99
212.7 1 0 0 99
212.8 1 0 0 99
212.9 1 0 0 99
213.0 1 0 0 99
213.1 1 0 0 99
213.2 1 0 0 99
213.3 1 0 0 99
213.4 1 0 0 99
213.5 1 0 0 99
213.6 1 0 0 99
213.7 1 0 0 99
213.8 1 0 0 99
213.9 1 0 0 99
214.0 1 0 0 99
214.1 1 0 0 99
214.2 1 0 0 99
214.3 1 0 0 99
214.4 1 0 0 99
214.5 1 0 0 99
214.6 1 0 0 99
214.7 1 0 0 99
214.8 1 0 0 99
214.9 1 0 0 99
215.0 1 0 0 99
215.1 1 0 0 99
215.2 1 0 0 99
215.3 1 0 0 99
215.4 1 0 0 99
215.5 1 0 0 99
215.6 1 0 0 99
215.7 1 0 0 99
215.8 1 0 0 99
215.9 1 0 0 99
216.0 1 0 0 99
216.1 1 0 0 99
216.2 1 0 0 99
216.3 1 0 0 99
216.4 1 0 0 99
216.5 1 0 0 99
216.6 1 0 0 99
216.7 1 0 0 99
216.8 1 0 0 99
216.9 1 0 0 99
217.0 1 0 0 99
217.1 1 0 0 99
217.2 1 0 0 99
217.3 1 0 0 99
217.4 1 0 0 99
217.5 1 0 0 99
217.6 1 0 0 99
217.7 1 0 0 99
217.8 1 0 0 99
217.9 1 0 0 99
218.0 1 0 0 99
218.1 1 0 0 99
218.2 1 0 0 99
218.3 1 0 0 99
218.4 1 0 0 99
218.5 1 0 0 99
218.6 1 0 0 99
218.7 1 0 0 99
218.8 1 0 0 99
218.9 1 0 0 99
219.0 1 0 0 99
219.1 1 0 0 99
219.2 1 0 0 99
219.3 1 0 0 99
219.4 1 0 0 99
219.5 1 0 0 99
219.6 1 0 0 99
219.7 1 0 0 99
219.8 1 0 0 99
219.9 1 0 0 99
220.0 1 0 0 99
220.1 1 0 0 99
220.2 1 0 0 99
220.3 1 0 0 99
220.4 1 0 0 99
220.5 1 0 0 99
220.6 1 0 0 99
220.7 1 0 0 99
220.8 1 0 0 99
220.9 1 0 0 99
221.0 1 0 0 99
221.1 1 0 0 99
221.2 1 0 0 99
221.3 1 0 0 99
221.4 1 0 0 99
221.5 1 0 0 99
221.6 1 0 0 99
221.7 1 0 0 99
221.8 1 0 0 99
221.9 1 0 0 99
222.0 1 0 0 99
222.1 1 0 0 99
222.2 1 0 0 99
222.3 1 0 0 99
222.4 1 0 0 99
222.5 1 0 0 99
222.6 1 0 0 99
222.7 1 0 0 99
222.8 1 0 0 99
222.9 1 0 0 99
223.0 1 0 0 99
223.1 1 0 0 99
223.2 1 0 0 99
223.3 1 0 0 99
223.4 1 0 0 99
223.5 1 0 0 99
223.6 1 0 0 99
223.7 1 0 0 99
223.8 1 0 0 99
223.9 1 0 0 99
224.0 1 0 0 99
224.1 1 0 0 99
224.2 1 0 0 99
224.3 1 0 0 99
224.4 1 0 0 99
224.5 1 0 0 99
224.6 1 0 0 99
224.7 1 0 0 99
224.8 1 0 0 99
224.9 1 0 0 99
225.0 1 0 0 99
225.1 1 0 0 99
225.2 1 0 0 99
225.3 1 0 0 99
225.4 1 0 0 99
225.5 1 0 0 99
225.6 1 0 0 99
225.7 1 0 0 99
225.8 1 0 0 99
225.9 1 0 0 99
226.0 1 0 0 99
226.1 1 0 0 99
226.2 1 0 0 99
226.3 1 0 0 99
226.4 1 0 0 99
226.5 1 0 0 99
226.6 1 0 0 99
226.7 1 0 0 99
226.8 1 0 0 99
226.9 1 0 0 99
227.0 1 0 0 99
227.1 1 0 0 99
227.2 1 0 0 99
227.3 1 0 0 99
227.4 1 0 0 99
227.5 1 0 0 99
227.6 1 0 0 99
227.7 1 0 0 99
227.8 1 0 0 99
227.9 1 0 0 99
228.0 1 0 0 99
228.1 1 0 0 99
228.2 1 0 0 99
228.3 1 0 0 99
228.4 1 0 0 99
228.5 1 0 0 99
228.6 1 0 0 99
228.7 1 0 0 99
228.8 1 0 0 99
228.9 1 0 0 99
229.0 1 0 0 99
229.1 1 0 0 99
229.2 1 0 0 99
229.3 1 0 0 99
229.4 1 0 0 99
229.5 1 0 0 99
229.6 1 0 0 99
229.7 1 0 0 99
229.8 1 0 0 99
229.9 1 0 0 99
230.0 1 0 0 99
230.1 1 0 0 99
230.2 1 0 0 99
230.3 1 0 0 99
230.4 1 0 0 99
230.5 1 0 0 99
230.6 1 0 0 99
230.7 1 0 0 99
230.8 1 0 0 99
230.9 1 0 0 99
231.0 1 0 0 99
231.1 1 0 0 99
231.2 1 0 0 99
231.3 1 0 0 99
231.4 1 0 0 99
231.5 1 0 0 99
231.6 1 0 0 99
231.7 1 0 0 99
231.8 1 0 0 99
231.9 1 0 0 99
232.0 1 0 0 99
232.1 1 0 0 99
232.2 1 0 0 99
232.3 1 0 0 99
232.4 1 0 0 99
232.5 1 0 0 99
